log_id,employee_code,employee_name,department,method,action,device_id,device_name,check_time,location,gps_lat,gps_lng,confidence
"LOG-1-0509","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","30/01/2026 07:23:14","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0510","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","30/01/2026 07:26:17","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0511","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","30/01/2026 07:33:01","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0512","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","30/01/2026 07:39:39","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0513","EMP-2015","Dương Văn P 15","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","30/01/2026 07:42:06","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0514","EMP-2012","Đỗ Thị M 12","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","30/01/2026 07:43:35","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0515","EMP-2014","Huỳnh Thị O 14","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","30/01/2026 07:50:16","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0516","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","30/01/2026 08:06:25","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0517","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","30/01/2026 08:09:13","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0518","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","30/01/2026 08:11:46","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0519","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","30/01/2026 08:14:21","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0520","EMP-2007","Đặng Văn G 7","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","30/01/2026 17:07:17","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0521","EMP-2008","Bùi Thị H 8","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","30/01/2026 17:10:06","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0522","EMP-2003","Lê Văn C 3","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","30/01/2026 17:26:50","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0523","EMP-2001","Nguyễn Văn A 1 (Test)","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","30/01/2026 17:29:53","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0524","EMP-2014","Huỳnh Thị O 14","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","30/01/2026 17:35:52","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0525","EMP-2012","Đỗ Thị M 12","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","30/01/2026 17:40:34","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0526","EMP-2002","Trần Thị B 2","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","30/01/2026 17:59:17","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0527","EMP-2011","Trịnh Văn L 11","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","30/01/2026 18:15:22","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0528","EMP-2015","Dương Văn P 15","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","30/01/2026 18:24:10","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0529","EMP-2010","Lý Thị K 10","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","30/01/2026 18:49:19","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0530","EMP-2004","Phạm Thị D 4","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","30/01/2026 18:56:10","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0531","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ vào","DEV-01","Máy quét cổng chính","31/01/2026 07:45:35","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0532","EMP-2008","Bùi Thị H 8","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","31/01/2026 07:50:44","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0533","EMP-2011","Trịnh Văn L 11","Engineering","Ứng dụng Di động","Giờ vào","DEV-01","Điện thoại cá nhân","31/01/2026 07:52:32","Văn phòng chính","10.7626","106.6601","0.99"
"LOG-1-0534","EMP-2011","Trịnh Văn L 11","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","31/01/2026 17:22:01","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0535","EMP-2015","Dương Văn P 15","Engineering","Nhận diện Khuôn mặt","Giờ ra","DEV-01","Máy quét cổng chính","31/01/2026 17:27:26","Văn phòng chính","10.7626","106.6601","0.98"
"LOG-1-0536","EMP-2008","Bùi Thị H 8","Engineering","Ứng dụng Di động","Giờ ra","DEV-01","Điện thoại cá nhân","31/01/2026 18:00:14","Văn phòng chính","10.7626","106.6601","0.98"
